index,op,latency_us,ok,error
997,put,36068,true,
917,put,91307,true,
993,put,42760,true,
920,put,94183,true,
1002,put,39822,true,
919,put,95153,true,
1001,put,40746,true,
995,put,43385,true,
923,put,94453,true,
996,put,43924,true,
925,put,95122,true,
1007,put,37983,true,
999,put,43886,true,
1003,put,42255,true,
929,put,93083,true,
1013,put,38002,true,
931,put,93777,true,
1014,put,38804,true,
1004,put,43159,true,
934,put,94835,true,
1020,put,35652,true,
1008,put,42582,true,
1011,put,44387,true,
938,put,95453,true,
1018,put,38490,true,
937,put,95982,true,
1012,put,44077,true,
1023,put,34542,true,
1026,put,34243,true,
1017,put,42218,true,
943,put,93181,true,
1021,put,38197,true,
1029,put,34491,true,
944,put,95914,true,
950,put,91039,true,
1024,put,37581,true,
1031,put,34705,true,
949,put,92074,true,
1027,put,35888,true,
1038,put,31356,true,
1030,put,36270,true,
955,put,84257,true,
1036,put,34251,true,
956,put,84379,true,
1033,put,37077,true,
1035,put,39239,true,
961,put,84892,true,
1042,put,36758,true,
964,put,87573,true,
1041,put,36968,true,
967,put,84730,true,
1044,put,32905,true,
968,put,85342,true,
1040,put,38716,true,
970,put,84861,true,
1047,put,29484,true,
1050,put,28542,true,
973,put,81538,true,
1057,put,25707,true,
1051,put,29975,true,
1061,put,25976,true,
975,put,82340,true,
1049,put,33046,true,
979,put,83378,true,
1066,put,23816,true,
1068,put,25719,true,
980,put,84294,true,
1052,put,34418,true,
1054,put,36201,true,
989,put,82797,true,
1070,put,27997,true,
987,put,83856,true,
1073,put,27803,true,
1058,put,34907,true,
991,put,85295,true,
1076,put,27651,true,
1060,put,36569,true,
992,put,87590,true,
1063,put,37039,true,
1079,put,29680,true,
994,put,89260,true,
1065,put,39427,true,
1081,put,31281,true,
998,put,88952,true,
1071,put,37185,true,
1082,put,32362,true,
1000,put,90678,true,
1074,put,39010,true,
1087,put,30889,true,
1005,put,88906,true,
1088,put,31388,true,
1077,put,37208,true,
1091,put,26127,true,
1006,put,88734,true,
1080,put,38167,true,
1092,put,27181,true,
1009,put,88384,true,
1097,put,27049,true,
1010,put,90097,true,
1085,put,37645,true,
1015,put,88050,true,
1098,put,28126,true,
1086,put,38061,true,
1016,put,90236,true,
1102,put,29532,true,
1093,put,35715,true,
1105,put,31046,true,
1019,put,91045,true,
1094,put,36085,true,
1108,put,32137,true,
1022,put,90027,true,
1025,put,90936,true,
1100,put,38975,true,
1028,put,88875,true,
1099,put,40420,true,
1103,put,39145,true,
1106,put,37400,true,
1032,put,90395,true,
1109,put,35923,true,
1111,put,36874,true,
1034,put,90095,true,
1116,put,35262,true,
1037,put,89588,true,
1118,put,34921,true,
1039,put,88977,true,
1120,put,37085,true,
1043,put,84681,true,
1045,put,85787,true,
1127,put,32960,true,
1131,put,30794,true,
1048,put,81837,true,
1132,put,31105,true,
1046,put,82679,true,
1053,put,81085,true,
1134,put,31380,true,
1114,put,45347,true,
1140,put,30130,true,
1055,put,81521,true,
1143,put,29708,true,
1056,put,82879,true,
1112,put,47063,true,
1145,put,31130,true,
1059,put,84044,true,
1117,put,49141,true,
1151,put,26279,true,
1119,put,47006,true,
1062,put,85497,true,
1123,put,48515,true,
1064,put,85504,true,
1154,put,27041,true,
1157,put,24966,true,
1067,put,83632,true,
1126,put,46747,true,
1125,put,47754,true,
1161,put,23485,true,
1069,put,84316,true,
1162,put,23808,true,
1129,put,47797,true,
1072,put,84501,true,
1133,put,45274,true,
1167,put,19842,true,
1075,put,82847,true,
1135,put,46499,true,
1170,put,18807,true,
1078,put,83689,true,
1175,put,18076,true,
1083,put,85404,true,
1136,put,49429,true,
1176,put,20088,true,
1084,put,85534,true,
1138,put,51225,true,
1180,put,21160,true,
1089,put,85389,true,
1090,put,85767,true,
1142,put,52620,true,
1179,put,25075,true,
1144,put,52066,true,
1183,put,23891,true,
1095,put,83261,true,
1147,put,51905,true,
1186,put,23306,true,
